title,Year,bedrooms,district,unit_price,transaction_date
高行绿洲(二期),2010年建板楼,l1,pudong,48544,2021.10.30
东兴苑,2002年建板楼,l1,pudong,48881,2021.10.30
凌兆新村(凌兆路586弄),1994年建板楼,l1,pudong,54660,2021.10.28
杨镇新村,1994年建板楼,l1,pudong,46267,2021.10.28
海高新村,1993年建板楼,l1,pudong,43928,2021.10.23
汇贤雅苑,2013年建板楼,l1,pudong,40628,2021.10.23
申雅苑,2008年建板楼,l1,pudong,48263,2021.10.19
银山小区,1997年建板楼,l1,pudong,52086,2021.10.17
汇福家园吉祥里,2013年建板楼,l1,pudong,39997,2021.10.16
佳伟景苑,2013年建板楼,l1,pudong,47184,2021.10.10
沉香苑二街坊,2012年建板楼,l1,pudong,39617,2021.10.08
星海家园,2011年建板楼,l1,pudong,47027,2021.10.05
繁荣安居,2012年建板楼,l1,pudong,45164,2021.10.05
高行绿洲(五期),2010年建板楼,l1,pudong,51204,2021.10.02
东都豪苑,2006年建板楼,l2,pudong,34491,2021.11.20
听潮六村,1994年建板楼,l2,pudong,29585,2021.11.20
富特四村,1993年建板楼,l2,pudong,46686,2021.11.20
王桥小区,1994年建板楼,l2,pudong,35134,2021.11.13
公元新村,1980年建板楼,l2,pudong,36096,2021.11.11
锦福苑,2005年建板楼,l2,pudong,31124,2021.11.07
河滨小区,1981年建板楼,l2,pudong,38709,2021.11.06
印象生活广场,2014年建板楼,l2,pudong,32804,2021.11.01
曙光南桥小区,1994年建板楼,l2,pudong,39629,2021.10.27
瑞浦嘉苑,2012年建板楼,l2,pudong,40406,2021.10.27
艾南小区,1994年建板楼,l2,pudong,51870,2021.10.26
环庆新苑,2004年建板楼,l2,pudong,34424,2021.10.26
东都小区,1984年建板楼,l2,pudong,35486,2021.10.24
昱星家园,2013年建板楼,l2,pudong,38364,2021.10.19
富特四村,1993年建板楼,l2,pudong,45980,2021.10.17
盛大天地青春里2.0,2016年建平房,l2,pudong,44768,2021.10.15
朱家门小区,1992年建板楼,l2,pudong,55349,2021.10.04
新川小区,1994年建板楼,l2,pudong,43977,2021.10.01
环庆新苑,2004年建板楼,l2,pudong,36083,2021.09.20
听潮六村,1994年建板楼,l2,pudong,29287,2021.09.17
陆凌新村,1994年建板楼,l2,pudong,36227,2021.09.13
城西小区,1988年建板楼,l2,pudong,39542,2021.08.29
听潮六村,2000年建板楼,l2,pudong,29731,2021.08.29
城南小区,1995年建板楼,l2,pudong,38815,2021.08.21
高东新村,1995年建板楼,l2,pudong,32645,2021.08.19
盛大天地青春里2.0,2014年建塔楼,l2,pudong,44340,2021.08.15
富特五村,1993年建板楼,l2,pudong,47628,2021.08.01
阳光城MODO自由区,2014年建塔楼,l3,pudong,43690,2021.07.22
新川小区,1976年建板楼,l3,pudong,35403,2020.12.19
南码头路193弄,1982年建板楼,l3,pudong,46865,2020.10.24
龚华新村,1995年建板楼,l3,pudong,31540,2020.06.06
阳光城MODO自由区,2014年建塔楼,l3,pudong,32259,2020.05.23
园西小区,1987年建板楼,l3,pudong,38751,2020.03.17
万馨佳园,2005年建板楼,l3,pudong,49827,2020.03.15
沪东新村,1983年建板楼,l3,pudong,37709,2019.12.09
周东一村,1984年建板楼,l3,pudong,38364,2019.09.11
金盛佳苑,2006年建板楼,l3,pudong,39667,2019.09.09
临沂五村,1991年建板楼,l3,pudong,48143,2019.08.06
顺馨佳园,2009年建板楼,l3,pudong,45154,2019.07.22
玉兰香苑二期A块,1995年建板楼,l3,pudong,52907,2019.07.15
富特四村,1993年建板楼,l3,pudong,42634,2019.04.04
阳光三村,1984年建板楼,l3,pudong,56619,2019.03.31
周东一村,1984年建板楼,l3,pudong,32249,2019.03.20
安阁苑,2006年建板楼,l3,pudong,34029,2019.02.27
栖山路1861弄,1994年建板楼,l3,pudong,43846,2018.11.08
东三小区,1984年建板楼,l3,pudong,44897,2018.11.05
临丰小区,1993年建板楼,l3,pudong,33671,2018.09.29
东南三村,1987年建板楼,l3,pudong,34265,2018.03.29
城南路小区,1989年建板楼,l3,pudong,41795,2018.02.27
曙光南桥小区,1993年建板楼,l3,pudong,39239,2018.02.07
城南居委小区,1980年建板楼,l3,pudong,39088,2017.09.19
绿海家园,1995年建板楼,l3,pudong,39831,2017.09.16
沪东新村,1982年建板楼,l3,pudong,47979,2017.08.12
禹洲金桥国际,2010年建塔楼,l3,pudong,40706,2017.05.11
临园小区,1983年建板楼,l3,pudong,44033,2017.04.07
园西二居,1988年建板楼,l3,pudong,42306,2017.04.06
宜浩佳园,2009年建板楼,l1,pudong,34832,2021.10.24
宜浩佳园,2009年建板楼,l1,pudong,32060,2021.10.21
宜浩佳园,2009年建板楼,l1,pudong,33237,2021.10.11
宜浩佳园,2009年建板楼,l1,pudong,34431,2021.09.04
宜浩佳园,2009年建板楼,l1,pudong,36213,2021.08.05
宜浩佳园,2009年建板楼,l1,pudong,38524,2021.08.04
宜浩佳园,2009年建板楼,l1,pudong,37822,2021.06.03
艺泰安邦,2010年建板楼,l1,pudong,31650,2021.05.23
丝庐雅苑二期,2015年建板楼,l1,pudong,38298,2021.05.04
中惠广场,2008年建塔楼,l1,pudong,38321,2021.03.21
中惠广场,2008年建塔楼,l1,pudong,34731,2021.03.07
丝庐雅苑二期,2015年建板楼,l1,pudong,29252,2021.02.27
中惠广场,2008年建塔楼,l1,pudong,37427,2021.02.21
天和湖滨家园(公寓),2010年建板楼,l1,pudong,31664,2021.02.10
宜浩佳园,2009年建板楼,l1,pudong,37204,2021.01.31
丝庐雅苑二期,2015年建板楼,l1,pudong,32743,2021.01.31
丝庐雅苑二期,2015年建板楼,l1,pudong,31157,2021.01.27
丝庐雅苑一期,2012年建板楼,l1,pudong,32025,2021.01.24
宜浩佳园,2009年建板楼,l1,pudong,36364,2021.01.21
宜浩佳园,2009年建板楼,l1,pudong,35133,2021.01.09
宜浩佳园,2009年建板楼,l1,pudong,34206,2021.01.08
宜浩佳园,2009年建板楼,l1,pudong,34474,2021.01.07
金领国际(公寓),2009年建板楼,l1,pudong,37079,2021.01.06
宜浩佳园,2009年建板楼,l1,pudong,33630,2021.01.02
金领国际(公寓),2009年建板楼,l1,pudong,35252,2020.12.31
宜浩佳园,2009年建板楼,l1,pudong,33027,2020.12.28
丝庐雅苑二期,2015年建板楼,l1,pudong,31552,2020.12.27
金杨新村八街坊,1996年建塔楼,l1,pudong,38457,2020.12.13
宜浩佳园,2009年建板楼,l1,pudong,33312,2020.12.06
宜浩佳园,2009年建板楼,l1,pudong,33325,2020.11.21
安阁苑,2006年建板楼,l2,pudong,39550,2021.11.24
金沁苑,2013年建板楼,l2,pudong,35556,2021.11.23
乾耀东港,2013年建板楼,l2,pudong,27040,2021.11.18
凌港城,2008年建板楼,l2,pudong,32542,2021.11.09
瑞和苑,2008年建板楼,l2,pudong,39486,2021.11.08
艺泰安邦,2009年建板楼,l2,pudong,28542,2021.11.06
丽都华庭,2014年建板楼,l2,pudong,25719,2021.11.05
凌港城,2008年建板楼,l2,pudong,32284,2021.11.05
民乐城惠益绿苑,2014年建板楼,l2,pudong,32185,2021.11.03
盛泰家园,2014年建板楼,l2,pudong,27536,2021.10.31
潼港八村,1994年建板楼,l2,pudong,40034,2021.10.25
宜浩佳园,2009年建板楼,l2,pudong,32694,2021.10.24
远东小区,1998年建板楼,l2,pudong,27332,2021.10.24
长泰东郊御园(公寓),2015年建板楼,l2,pudong,33519,2021.10.23
乐源城C区,2006年建板楼,l2,pudong,26511,2021.10.23
民乐城丽园,2014年建板楼,l2,pudong,29933,2021.10.22
百欣苑,2005年建板楼,l2,pudong,30886,2021.10.21
鹤沙航城东茗苑,2012年建板楼,l2,pudong,38311,2021.10.20
桃园公寓(川沙),1998年建板楼,l2,pudong,38457,2021.10.20
彩虹新村,1997年建板楼,l2,pudong,27289,2021.10.17
宜浩佳园,2009年建板楼,l2,pudong,33511,2021.10.10
桃园新城中虹佳园,2007年建板楼,l2,pudong,40144,2021.10.06
思凡花苑二街坊,1997年建板楼,l2,pudong,27009,2021.10.06
丝庐雅苑二期,2015年建板楼,l2,pudong,31855,2021.10.02
东升家园(三期),2006年建板楼,l2,pudong,28329,2021.10.02
王桥小区,1994年建板楼,l3,pudong,33842,2021.11.23
汇通新村,1999年建板楼,l3,pudong,34465,2021.11.15
桃源二村,1995年建板楼,l3,pudong,29025,2021.10.31
怡静园,1995年建板楼,l3,pudong,30633,2021.10.27
听潮四村,1994年建板楼,l3,pudong,27254,2021.10.17
汇锦城二期,2012年建板楼,l3,pudong,30534,2021.10.13
听潮四村,1994年建板楼,l3,pudong,33201,2021.10.01
桃源二村,1994年建板楼,l3,pudong,26884,2021.09.21
乾耀东港,2013年建板楼,l3,pudong,28337,2021.09.05
新雅小区,1994年建板楼,l3,pudong,31585,2021.08.30
公益路东苑,1995年建板楼,l3,pudong,26868,2021.08.29
甬申金地城,2006年建板楼,l3,pudong,31829,2021.06.30
乾耀东港,2013年建板楼,l3,pudong,29235,2021.06.26
听潮二村,1993年建板楼,l3,pudong,28790,2021.06.13
乾耀东港,2013年建板楼,l3,pudong,28670,2021.06.13
桃源二村,1995年建板楼,l3,pudong,26777,2021.04.28
临园小区,1982年建板楼,l3,pudong,36142,2021.04.26
中洲华庭,2017年建板楼,l3,pudong,31747,2021.04.24
听潮四村,1995年建板楼,l3,pudong,24388,2021.04.17
听潮二村,1993年建板楼,l3,pudong,26879,2021.04.10
乾耀东港,2013年建板楼,l3,pudong,25676,2021.03.29
听潮一村,1990年建板楼,l3,pudong,25186,2021.03.27
惠康苑东苑,2014年建板楼,l3,pudong,27324,2021.02.22
绿缘新村,1995年建板楼,l4,pudong,22978,2021.01.18
康桥宝邸,2007年建板楼,l4,pudong,37395,2019.08.09
金盛佳苑,2006年建板楼,l4,pudong,34304,2019.03.04
海鑫苑,2005年建板楼,l4,pudong,32318,2017.10.29
临河小区,1993年建板楼,l4,pudong,27749,2016.02.04
河滨城市花园,2006年建板楼,l4,pudong,40711,2016.01.23
华高二村,1998年建板楼,l4,pudong,29210,2015.12.16
周康一村,1995年建板楼,l5,pudong,33858,2019.05.08
逸亭佳苑,2012年建板楼,l1,pudong,29445,2020.11.02
浦东北路1350弄,1996年建板楼,l1,pudong,21485,2016.01.08
伟莱家园,2002年建板楼,l1,pudong,26143,2015.09.20
城市经典二期(公寓),2005年建板楼,l1,pudong,30383,2015.03.25
城市经典二期(公寓),2005年建板楼,l1,pudong,25870,2013.06.24
城市经典二期(公寓),2005年建板楼,l1,pudong,26563,2013.05.30
艺泰安邦,2011年建板楼,l2,pudong,30639,2021.11.24
艺泰安邦,2011年建板楼,l2,pudong,31264,2021.11.08
同润蓝美俊庭,2015年建板楼,l2,pudong,22581,2021.11.05
临港家园,2007年建板楼,l2,pudong,26375,2021.10.31
艺泰安邦,2007年建板楼,l2,pudong,26645,2021.10.28
听潮六村,1996年建板楼,l2,pudong,24351,2021.09.24
龙源星城,2001年建板楼,l2,pudong,21148,2021.09.13
艺泰安邦,2009年建板楼,l2,pudong,27441,2021.09.09
绿地临港家园（海洋小区）,2007年建板楼,l2,pudong,22779,2021.09.06
艺泰安邦,2009年建板楼,l2,pudong,25527,2021.09.05
德盈佳园,2008年建板楼,l2,pudong,24981,2021.08.23
龙源星城,2001年建板楼,l2,pudong,22592,2021.08.20
惠南一方新城,2013年建板楼,l2,pudong,30870,2021.08.07
德盈佳园,2008年建板楼,l2,pudong,22574,2021.07.15
德盈佳园,2008年建板楼,l2,pudong,25146,2021.07.12
艺泰安邦,2008年建板楼,l2,pudong,29187,2021.07.11
临港家园,2007年建板楼,l2,pudong,27627,2021.07.06
欣松苑,2007年建板楼,l2,pudong,23944,2021.07.04
泥城苑,2011年建板楼,l2,pudong,22122,2021.07.03
欣梅苑,2007年建板楼,l2,pudong,24264,2021.06.27
绿地临港家园（海洋小区）,2007年建板楼,l2,pudong,27753,2021.06.24
欣菊苑,2008年建板楼,l2,pudong,22226,2021.06.23
听潮六村,1995年建板楼,l2,pudong,25155,2021.06.23
申云小区,1998年建板楼,l2,pudong,22866,2021.06.19
欣荷苑,2008年建板楼,l2,pudong,22870,2021.06.18
欣荷苑,2008年建板楼,l2,pudong,23192,2021.06.11
德盈佳园,2008年建板楼,l2,pudong,24298,2021.06.11
欣梅苑,2007年建板楼,l2,pudong,22138,2021.06.02
临港家园,2007年建板楼,l2,pudong,30541,2021.05.30
晨阳小区,1997年建板楼,l3,pudong,26779,2021.11.13
思凡花苑一街坊,1997年建板楼,l3,pudong,23945,2021.10.19
梅花路169弄,1999年建板楼,l3,pudong,25941,2021.10.04
新雅小区,1994年建板楼,l3,pudong,31261,2021.09.12
云帆名苑,2007年建板楼,l3,pudong,20777,2021.08.07
锦园坊,2007年建板楼,l3,pudong,27157,2021.06.27
云树仁居,2008年建板楼,l3,pudong,22761,2021.06.23
新舒苑,2006年建板楼,l3,pudong,20557,2021.06.14
康桥宝邸,2007年建板楼,l3,pudong,22451,2021.06.13
东升家园(三期),2006年建板楼,l3,pudong,26622,2021.06.12
晨阳小区,1997年建板楼,l3,pudong,28932,2021.05.25
东升家园(三期),2006年建板楼,l3,pudong,26511,2021.05.23
聚航苑,2007年建板楼,l3,pudong,26731,2021.05.11
申云小区,1998年建板楼,l3,pudong,21695,2021.05.10
云树欣居,2008年建板楼,l3,pudong,21908,2021.05.09
绿缘新村,1995年建板楼,l3,pudong,22982,2021.05.01
文化新村(惠南),1994年建板楼,l3,pudong,28370,2021.04.17
荷风景庭,2009年建板楼,l3,pudong,21606,2021.04.17
东升家园(三期),2006年建板楼,l3,pudong,25153,2021.04.13
东升家园(三期),2006年建板楼,l3,pudong,26982,2021.04.05
良丰新村,1999年建板楼,l3,pudong,22195,2021.03.27
布鲁斯小镇(二期),2011年建板楼,l3,pudong,29473,2021.03.14
艺泰安邦,2008年建板楼,l3,pudong,24758,2021.03.11
申云小区,1998年建板楼,l3,pudong,21420,2021.03.07
惠益新苑,2014年建板楼,l3,pudong,29596,2021.02.27
布鲁斯小镇(二期),2011年建板楼,l3,pudong,27767,2021.02.20
东城花苑一村,1998年建板楼,l3,pudong,21835,2021.02.02
莎海惠晨苑,2006年建板楼,l4,pudong,26199,2020.11.29
莎海惠晨苑,2006年建板楼,l4,pudong,25381,2019.07.29
布鲁斯小镇(二期),2011年建板楼,l4,pudong,29854,2019.01.07
文苑新村,1998年建板楼,l4,pudong,31405,2017.04.02
汇华花园,1997年建板楼,l4,pudong,24629,2016.02.24
美林小城,2006年建板楼,l4,pudong,26382,2016.02.21
浦江东旭公寓(669弄1-109号),2007年建板楼,l4,pudong,30177,2016.02.02
圣鑫苑,2006年建板楼,l4,pudong,26309,2016.01.17
华沙二村,1997年建板楼,l4,pudong,27857,2015.12.05
宁怡苑,2006年建板楼,l4,pudong,24171,2015.11.29
旺族家园,2000年建板楼,l1,pudong,18092,2015.12.14
旺族家园,2001年建板楼,l1,pudong,24062,2015.08.12
新环西路546弄,2004年建板楼,l2,pudong,22934,2021.09.11
临港家园,2007年建板楼,l2,pudong,24067,2021.01.09
福汇二村,1998年建板楼,l2,pudong,17032,2021.01.03
莎海惠晨苑,2006年建板楼,l2,pudong,23910,2021.01.01
鑫通公寓,2002年建板楼,l2,pudong,24658,2020.11.21
申云小区,2000年建板楼,l2,pudong,18513,2020.11.16
爱盛家园,2005年建板楼,l2,pudong,24618,2020.10.02
爱盛家园,2005年建板楼,l2,pudong,23816,2020.09.13
绿地临港家园（海洋小区）,2007年建板楼,l2,pudong,23601,2020.07.12
布鲁斯小镇(绿地·皇家官邸),2013年建板楼,l2,pudong,24293,2020.04.22
欣欣苑,2004年建板楼,l2,pudong,21392,2019.09.14
宜浩佳园,2009年建板楼,l2,pudong,24375,2019.06.12
欣欣苑,2004年建板楼,l2,pudong,21349,2019.06.09
艺泰安邦,2008年建板楼,l2,pudong,23741,2018.12.26
艺泰安邦,2008年建板楼,l2,pudong,22563,2018.12.03
艺泰安邦,2008年建板楼,l2,pudong,22000,2018.11.30
城南东路154弄,1997年建板楼,l2,pudong,20039,2017.10.28
人民东路2729弄,2000年建板楼,l2,pudong,20349,2016.08.20
艺泰安邦,2008年建板楼,l2,pudong,17897,2016.02.26
宁怡苑,2006年建板楼,l2,pudong,19921,2016.01.20
东方听潮豪园,2008年建板楼,l2,pudong,21023,2016.01.09
东方听潮豪园,2008年建板楼,l2,pudong,19040,2015.12.26
桃园公寓(川沙),1998年建板楼,l2,pudong,21326,2015.12.23
天鹅泉公寓,2009年建板楼,l2,pudong,26257,2015.12.09
皇宫半岛,2004年建板楼,l3,pudong,21382,2021.10.18
鑫通公寓,1999年建板楼,l3,pudong,23186,2021.10.06
东城靖海苑（南苑）,2005年建板楼,l3,pudong,25505,2021.09.04
丹桂佳苑,2008年建板楼,l3,pudong,21137,2021.07.08
云锦名苑,2006年建板楼,l3,pudong,19133,2021.06.27
凯德新视界(二期),2017年建板楼,l3,pudong,22606,2021.06.25
新舒苑,2006年建板楼,l3,pudong,20065,2021.06.14
欣春苑,2009年建板楼,l3,pudong,20532,2021.06.07
申云小区,2001年建板楼,l3,pudong,21230,2021.05.30
乐源城B区,2006年建板楼,l3,pudong,21210,2021.05.22
梅花路169弄,1999年建板楼,l3,pudong,23857,2021.05.11
城南东路154弄,1997年建板楼,l3,pudong,18151,2021.04.24
欣秋苑,2008年建板楼,l3,pudong,19059,2021.04.12
新舒苑,2007年建板楼,l3,pudong,18691,2021.04.12
新舒苑,2006年建板楼,l3,pudong,17000,2021.04.11
云锦名苑,2006年建板楼,l3,pudong,18716,2021.04.10
云锦名苑,2006年建板楼,l3,pudong,18554,2021.04.04
欣梅苑,2007年建板楼,l3,pudong,19981,2021.04.03
丹桂佳苑,2008年建板楼,l3,pudong,20637,2021.03.28
海霞佳苑,2012年建板楼,l3,pudong,24354,2021.03.27
丹桂佳苑,2008年建板楼,l3,pudong,20128,2021.03.21
德盈佳园,2008年建板楼,l3,pudong,20268,2021.03.21
丹桂佳苑,2008年建板楼,l3,pudong,20488,2021.03.12
欣春苑,2009年建板楼,l3,pudong,19370,2021.03.09
云树欣居,2008年建板楼,l3,pudong,21134,2021.03.06
新舒苑,2007年建板楼,l3,pudong,16391,2021.03.06
听潮民乐苑,2002年建板楼,l3,pudong,25392,2021.03.04
云锦名苑,2006年建板楼,l3,pudong,16482,2021.03.03
丽泽荷亭苑,2009年建板楼,l4,pudong,18029,2021.05.11
德盈佳园,2008年建板楼,l4,pudong,23304,2021.05.06
锦绣汇丽苑,2007年建板楼,l4,pudong,19379,2021.01.01
丹桂佳苑,2008年建板楼,l4,pudong,21091,2020.09.02
红光花苑,2005年建板楼,l4,pudong,24353,2019.10.27
沙田公寓,1995年建板楼,l4,pudong,21968,2016.03.05
银龙小区,1995年建板楼,l4,pudong,21336,2016.01.10
春港丽园(公寓),2000年建板楼,l4,pudong,24029,2015.11.21
瀚龙苑,2006年建板楼,l4,pudong,25392,2015.10.31
美林小城,2005年建板楼,l4,pudong,24469,2015.10.14
虹御公寓,1993年建板楼,l4,pudong,19591,2015.09.17
布鲁斯小镇(绿地·皇家官邸),2013年建板楼,l1,pudong,16087,2019.09.18
妙境家园,1999年建板楼,l1,pudong,14164,2017.03.22
沙田公寓,1995年建板楼,l1,pudong,18197,2016.01.03
蓝色城邦(公寓),2010年建板楼,l2,pudong,18905,2021.01.16
布鲁斯小镇(绿地·皇家官邸),2013年建板楼,l2,pudong,18060,2020.12.12
翠珠大厦,1998年建板楼,l2,pudong,19410,2016.03.23
毕加索小镇(一期)(公寓),2010年建板楼,l2,pudong,20508,2013.06.30
梅花路168弄,1999年建板楼,l3,pudong,20456,2021.09.15
中汇花园(南汇),2004年建板楼,l3,pudong,20353,2021.05.31
德盈佳园,2008年建板楼,l3,pudong,20385,2021.05.24
云锦名苑,2006年建板楼,l3,pudong,17088,2021.04.29
听潮五村,1996年建板楼,l3,pudong,19587,2021.04.07
德盈佳园,2008年建板楼,l3,pudong,21152,2021.03.07
德盈佳园,2008年建板楼,l3,pudong,16794,2021.03.03
泥城苑,2011年建板楼,l3,pudong,16766,2021.02.03
莎海惠晨苑,2006年建板楼,l3,pudong,21236,2021.01.18
龙源星城,2001年建板楼,l3,pudong,16502,2021.01.17
莎海惠晨苑,2006年建板楼,l3,pudong,21999,2021.01.16
德盈佳园,2008年建板楼,l3,pudong,18776,2021.01.13
德盈佳园,2008年建板楼,l3,pudong,18086,2021.01.10
泥城苑,2013年建板楼,l3,pudong,18347,2021.01.09
欣菊苑,2008年建板楼,l3,pudong,17285,2020.12.13
三八新村,2002年建板楼,l3,pudong,18790,2020.11.28
德盈佳园,2008年建板楼,l3,pudong,17145,2020.11.04
德盈佳园,2008年建板楼,l3,pudong,18669,2020.10.26
泥城苑,2013年建板楼,l3,pudong,18522,2020.09.08
德盈佳园,2008年建板楼,l3,pudong,17730,2020.08.30
德盈佳园,2008年建板楼,l3,pudong,17659,2020.07.14
临港海滨国际花园,2011年建板楼,l3,pudong,20721,2020.07.11
成功家园(公寓),2010年建板楼,l3,pudong,18780,2020.07.02
鑫通公寓,2002年建板楼,l3,pudong,21568,2020.06.07
德盈佳园,2008年建板楼,l3,pudong,18163,2020.05.23
永乐小区,2005年建板楼,l3,pudong,19886,2020.05.16
康敏苑,2007年建板楼,l3,pudong,20087,2020.05.05
德盈佳园,2008年建板楼,l3,pudong,16668,2020.05.03
莎海惠晨苑,2006年建板楼,l3,pudong,21948,2020.04.18
欣菊苑,2008年建板楼,l3,pudong,16813,2019.12.21
欣菊苑,2008年建板楼,l4,pudong,19786,2020.03.27
成功家园(公寓),2010年建板楼,l4,pudong,19546,2016.08.24
海高一村,1997年建板楼,l4,pudong,16089,2016.03.13
布鲁斯小镇(绿地·皇家官邸),2014年建板楼,l2,pudong,17295,2020.08.31
布鲁斯小镇(二期),2011年建板楼,l2,pudong,15613,2019.03.10
