,title,build_time,price,unit_price,transaction_date,district,bedrooms
34225399,招商海德名门 3室2厅 199.31平米,低楼层(共5层) 2015年建板楼,653,32764,2021.03.04,baoshan,l3
34233673,梧桐城邦(二期) 3室2厅 152.22平米,低楼层(共14层) 2013年建板楼,652,42833,2021.03.03,baoshan,l3
34241948,上置香岛原墅(别墅) 3室3厅 257.78平米,低楼层(共4层) 2011年建板楼,697,27039,2021.02.03,baoshan,l3
34250224,绿地海域笙晖(别墅) 3室2厅 171.88平米,低楼层(共1层) 2015年建板楼,715,41599,2021.01.31,baoshan,l3
34258501,金辉兰湖美域 3室2厅 230平米,低楼层(共6层) 2013年建板楼,662,28783,2021.01.18,baoshan,l3
34266779,铂珏公馆 3室2厅 198.29平米,中楼层(共8层) 2013年建板楼,608,30663,2021.01.11,baoshan,l3
34275058,中环一号(五期) 3室2厅 167.74平米,低楼层(共8层) 2013年建板楼,790,47097,2021.01.05,baoshan,l3
34283338,上置香岛原墅(别墅) 3室3厅 254平米,低楼层(共4层) 2012年建板楼,705,27756,2021.01.04,baoshan,l3
34291619,上置香岛原墅(别墅) 3室2厅 254平米,低楼层(共4层) 2011年建板楼,652,25670,2020.12.23,baoshan,l3
34299901,高境一村 3室2厅 179.22平米,高楼层(共18层) 2001年建板楼,728,40621,2020.12.13,baoshan,l3
34308184,上置香岛原墅(别墅) 3室2厅 151.03平米,低楼层(共4层) 2012年建板楼,573,37940,2020.11.24,baoshan,l3
34316468,上置香岛原墅(别墅) 3室2厅 254.53平米,低楼层(共4层) 2012年建板楼,690,27109,2020.11.21,baoshan,l3
34324753,高境一村 3室2厅 179.22平米,中楼层(共18层) 2001年建板楼,721,40230,2020.11.09,baoshan,l3
34333039,共富花园 3室2厅 151.74平米,中楼层(共15层) 2000年建板楼,500,32952,2020.11.04,baoshan,l3
34341326,上置香岛原墅(别墅) 3室2厅 151.03平米,低楼层(共4层) 2012年建板楼,583,38602,2020.10.28,baoshan,l3
34349614,保利叶语(二期)(公寓) 3室2厅 163.02平米,中楼层(共19层) 2013年建板楼,795,48768,2020.10.07,baoshan,l3
34357903,万科琥珀臻园 3室2厅 156.61平米,中楼层(共5层) 2011年建板楼,588,37546,2020.09.15,baoshan,l3
34366193,铂珏公馆 3室2厅 210平米,中楼层(共8层) 2013年建板楼,725,34524,2020.09.13,baoshan,l3
34374484,上置香岛原墅(别墅) 3室2厅 154.93平米,低楼层(共4层) 2012年建板楼,593,38276,2020.08.31,baoshan,l3
34382776,锦秋花园 3室3厅 151.55平米,低楼层(共3层) 1999年建板楼,685,45200,2020.08.28,baoshan,l3
34391069,大华朗香花园(二期) 3室2厅 196.99平米,低楼层(共8层) 板楼,763,38733,2020.08.24,baoshan,l3
34399363,万科四季花城 3室3厅 165.03平米,高楼层(共11层) 2006年建板楼,740,44841,2020.08.22,baoshan,l3
34407658,万科琥珀郡园 3室2厅 218平米,低楼层(共8层) 2012年建板楼,625,28670,2020.08.17,baoshan,l3
34415954,铂珏公馆 3室2厅 210.95平米,中楼层(共8层) 2013年建板楼,696,32994,2020.07.25,baoshan,l3
34424251,上置香岛原墅(别墅) 3室2厅 254平米,低楼层(共4层) 2012年建板楼,665,26182,2020.07.24,baoshan,l3
34432549,铂珏公馆 3室2厅 210.95平米,中楼层(共8层) 2013年建板楼,727,34464,2020.07.18,baoshan,l3
34440848,富弘苑 4室2厅 154.42平米,高楼层(共6层) 2003年建板楼,640,41446,2021.07.03,baoshan,l4
34449148,学林苑 4室2厅 155.99平米,高楼层(共6层) 2004年建板楼,710,45516,2021.05.22,baoshan,l4
34457449,海德花园 4室2厅 161.18平米,中楼层(共4层) 2009年建板楼,760,47153,2021.04.11,baoshan,l4
34465751,上大聚丰园 4室2厅 153.66平米,高楼层(共6层) 2003年建板楼,665,43278,2021.04.06,baoshan,l4
34474054,上置香岛原墅(别墅) 4室2厅 254平米,低楼层(共4层) 2011年建板楼,728,28662,2021.01.31,baoshan,l4
34482358,上置香岛原墅(别墅) 4室3厅 254.53平米,低楼层(共4层) 2012年建板楼,695,27306,2021.01.13,baoshan,l4
34490663,美兰湖中华园 4室2厅 206.27平米,低楼层(共6层) 2011年建板楼,750,36361,2021.01.05,baoshan,l4
34498969,上置香岛原墅(别墅) 4室2厅 257.78平米,低楼层(共4层) 2012年建板楼,695,26961,2021.01.04,baoshan,l4
34507276,融创玉兰公馆 4室3厅 202.88平米,低楼层(共16层) 2015年建板楼,717,35332,2020.12.31,baoshan,l4
34515584,文华苑(宝山) 4室2厅 154.21平米,高楼层(共6层) 1999年建板楼,655,42475,2020.12.26,baoshan,l4
34523893,富都园 4室2厅 190.86平米,高楼层(共6层) 2004年建板楼,640,33533,2020.12.26,baoshan,l4
34532203,锦秋花园 4室2厅 221.71平米,低楼层(共3层) 1999年建板楼,795,35858,2020.11.29,baoshan,l4
34540514,美兰湖花园 4室2厅 175.56平米,中楼层(共4层) 2010年建板楼,750,42721,2020.11.16,baoshan,l4
34548826,招商海德名门 4室3厅 226平米,中楼层(共5层) 2015年建板楼,656,29027,2020.11.09,baoshan,l4
34557139,万业紫辰苑 4室2厅 166平米,高楼层(共28层) 板楼,683,41115,2020.11.04,baoshan,l4
34565453,万科琥珀臻园 4室3厅 156.27平米,高楼层(共5层) 2011年建板楼,688,44027,2020.10.13,baoshan,l4
34573768,锦秋花园 4室3厅 155.17平米,低楼层(共3层) 2004年建板楼,785,50590,2020.10.13,baoshan,l4
34582084,万科琥珀臻园 4室3厅 156.27平米,高楼层(共5层) 2011年建板楼,705,45115,2020.10.07,baoshan,l4
34590401,聚丰景都 4室2厅 151.47平米,高楼层(共11层) 2009年建板楼,730,48195,2020.10.02,baoshan,l4
34598719,远洋7号 4室2厅 168.5平米,高楼层(共12层) 2012年建板楼,563,33413,2020.09.20,baoshan,l4
34607038,万科琥珀郡园 4室2厅 170.73平米,低楼层(共5层) 2010年建板楼,655,38365,2020.08.29,baoshan,l4
34615358,美兰湖花园 4室3厅 197.87平米,低楼层(共3层) 2012年建板楼,790,39926,2020.08.16,baoshan,l4
34623679,上大阳光乾恩园 4室2厅 188.34平米,高楼层(共6层) 2004年建板楼,610,32389,2020.07.12,baoshan,l4
34632001,中铁青秀城西区 4室2厅 161平米,高楼层(共8层) 2016年建板楼,677,42050,2020.07.05,baoshan,l4
34640324,中环国际公寓(一期) 4室2厅 172平米,低楼层(共18层) 2012年建板楼,580,33721,2020.06.09,baoshan,l4
34648648,上大聚丰园 4室4厅 196.29平米,高楼层(共11层) 2004年建板楼,770,39228,2020.06.04,baoshan,l4
34656973,上置香岛原墅(别墅) 4室2厅 257平米,低楼层(共4层) 2012年建板楼,667,25954,2020.06.02,baoshan,l4
34665299,康泰东苑 4室2厅 159.77平米,高楼层(共6层) 2002年建板楼,638,39933,2020.05.30,baoshan,l4
34673626,三湘海尚城(公寓) 4室2厅 160.1平米,低楼层(共18层) 2012年建板楼,660,41225,2020.05.30,baoshan,l4
34681954,朗诗绿岛(公寓) 4室2厅 174.07平米,高楼层(共7层) 2011年建板楼,682,39143,2020.05.18,baoshan,l4
34690283,美兰湖颐景园 5室2厅 212.56平米,中楼层(共4层) 2007年建板楼,760,35755,2021.04.26,baoshan,l5
34698613,和欣国际花园 5室2厅 188.93平米,低楼层(共17层) 2010年建板楼,795,42080,2021.02.07,baoshan,l5
34706944,嘉城国际花园 5室2厅 225.24平米,高楼层(共24层) 2009年建板楼,660,29303,2020.12.13,baoshan,l5
34715276,铂珏公馆 5室3厅 166.19平米,高楼层(共8层) 2013年建板楼,743,44708,2020.10.14,baoshan,l5
34723609,上大阳光乾静园 5室2厅 199.89平米,高楼层(共6层) 2005年建板楼,700,35020,2020.07.20,baoshan,l5
34731943,聚丰景都 5室2厅 203平米,低楼层(共11层) 2008年建板楼,720,35468,2020.06.26,baoshan,l5
34740278,和欣国际花园 5室2厅 152.71平米,低楼层(共18层) 2010年建板楼,640,41910,2020.06.15,baoshan,l5
34748614,瑞丰园 5室2厅 173.88平米,高楼层(共5层) 2005年建板楼,580,33357,2020.06.14,baoshan,l5
34756951,美兰湖中华园 5室2厅 161.78平米,低楼层(共6层) 2011年建板楼,576,35604,2020.05.04,baoshan,l5
34765289,锦秋花园 5室2厅 158.42平米,低楼层(共3层) 2004年建板楼,770,48605,2020.04.19,baoshan,l5
34773628,香逸湾 5室3厅 270平米,低楼层(共1层) 2011年建板楼,720,26667,2020.04.07,baoshan,l5
34781968,友谊家园 5室2厅 176.53平米,高楼层(共13层) 2006年建板楼,530,30024,2020.04.06,baoshan,l5
34790309,中铁青秀城西区 5室2厅 204.22平米,低楼层(共7层) 2016年建板楼,560,27422,2020.04.06,baoshan,l5
34798651,当代高邸 5室2厅 155.36平米,高楼层(共6层) 2003年建板楼,555,35724,2020.04.02,baoshan,l5
34806994,富都园 5室2厅 191.89平米,高楼层(共9层) 2003年建板楼,606,31581,2019.12.13,baoshan,l5
34815338,金辉兰湖美域 5室3厅 210.38平米,高楼层(共5层) 2013年建板楼,585,27807,2019.09.12,baoshan,l5
34823683,圣卡洛铂庭 5室2厅 184.46平米,低楼层(共2层) 2007年建板楼,656,35564,2019.07.07,baoshan,l5
34832029,远景佳苑三期 5室2厅 177.76平米,高楼层(共6层) 2005年建板楼,680,38254,2019.04.30,baoshan,l5
34840376,美兰湖颐景园 5室3厅 282平米,低楼层(共4层) 2007年建板楼,590,20922,2019.03.25,baoshan,l5
34848724,锦秋花园(别墅) 5室2厅 194.7平米,低楼层(共3层) 2001年建板楼,760,39035,2018.12.18,baoshan,l5
34857073,金辉兰湖美域 5室3厅 197.46平米,高楼层(共5层) 2013年建板楼,515,26082,2018.12.16,baoshan,l5
34865423,枫庭丽苑 5室3厅 170.56平米,高楼层(共6层) 2003年建板楼,654,38345,2018.11.26,baoshan,l5
34873774,康泰新城 5室2厅 158.52平米,高楼层(共6层) 2001年建板楼,598,37724,2018.10.12,baoshan,l5
34882126,万科琥珀臻园 5室2厅 200.06平米,高楼层(共5层) 2011年建板楼,630,31491,2018.09.07,baoshan,l5
34890479,远洋7号 5室2厅 166.63平米,高楼层(共11层) 2012年建板楼,575,34508,2018.08.29,baoshan,l5
34898833,东方丽都 5室2厅 162.97平米,中楼层(共11层) 2011年建板楼,570,34976,2018.02.03,baoshan,l5
34907188,万昇家园 5室2厅 154平米,高楼层(共11层) 2004年建板楼,630,40910,2018.01.16,baoshan,l5
34915544,昌鑫家园 5室2厅 154平米,高楼层(共6层) 2000年建板楼,620,40260,2017.11.12,baoshan,l5
34923901,万业紫辰苑 5室2厅 233.36平米,中楼层(共26层) 2010年建板楼,750,32140,2017.03.07,baoshan,l5
34932259,富都园 5室2厅 190.99平米,高楼层(共6层) 2004年建板楼,520,27227,2017.02.26,baoshan,l5
34940618,保利叶上海(二期) 6室2厅 173.16平米,低楼层(共26层) 2012年建板楼,758,43775,2021.04.28,baoshan,l6
34948978,上大阳光乾静园 6室2厅 210.78平米,高楼层(共6层) 2005年建板楼,750,35583,2020.12.07,baoshan,l6
34957339,东方丽都 6室3厅 165.91平米,高楼层(共11层) 2011年建板楼,765,46110,2020.05.06,baoshan,l6
34965701,共康六村 9室3厅 168.68平米,高楼层(共6层) 2001年建板楼,600,35571,2018.03.28,baoshan,l6
34974064,保利叶上海(二期) 6室4厅 171平米,低楼层(共26层) 2012年建板楼,550,32164,2016.03.11,baoshan,l6
34982428,金鑫花园(别墅) 6室2厅 194.23平米,低楼层(共2层) 1998年建板楼,590,30377,2014.12.12,baoshan,l6
34990793,滨江雅苑 6室2厅 264.54平米,高楼层(共6层) 2005年建板楼,575,21736,2014.06.15,baoshan,l6
34999159,水岸蓝桥(公寓) 3室2厅 105.73平米,高楼层(共14层) 2005年建板楼,820,77557,2021.04.17,baoshan,l3
35007526,中环一号(三期) 3室2厅 107.23平米,高楼层(共16层) 2014年建板楼,830,77404,2021.02.24,baoshan,l3
35015894,绿地公元1860 4室2厅 104.35平米,低楼层(共3层) 2012年建板楼,865,82895,2016.10.22,baoshan,l4
35024263,招商中环华府 3室2厅 120.42平米,低楼层(共17层) 2018年建板楼,833,69175,2021.11.20,baoshan,l3
35032633,招商中环华府 3室2厅 117.93平米,中楼层(共17层) 2018年建板楼,808,68516,2021.10.10,baoshan,l3
35041004,梧桐城邦(二期) 3室2厅 129.6平米,中楼层(共13层) 2013年建板楼,915,70602,2021.09.30,baoshan,l3
35049376,保利叶之林(二期) 3室2厅 128.76平米,低楼层(共10层) 2015年建板楼,815,63297,2021.06.26,baoshan,l3
35057749,保利叶之林(二期) 3室2厅 125平米,中楼层(共14层) 2015年建板楼,862,68960,2021.06.06,baoshan,l3
35066123,枫桥湾名邸 3室2厅 120.37平米,低楼层(共6层) 2003年建板楼,880,73108,2021.06.04,baoshan,l3
35074498,三湘海尚城(公寓) 3室2厅 116.62平米,中楼层(共18层) 2012年建板楼,850,72887,2021.05.14,baoshan,l3
35082874,水岸蓝桥(公寓) 3室2厅 113.17平米,中楼层(共14层) 2009年建板楼,980,86596,2021.04.25,baoshan,l3
35091251,上海保利悦庭 3室2厅 129.05平米,低楼层(共9层) 2014年建板楼,818,63387,2021.03.31,baoshan,l3
35099629,和欣国际花园 3室2厅 118.65平米,低楼层(共18层) 2009年建板楼,836,70460,2021.03.27,baoshan,l3
35108008,枫庭丽苑 3室2厅 126.59平米,中楼层(共6层) 2005年建板楼,842,66514,2021.03.21,baoshan,l3
35116388,滨江雅苑 3室2厅 122.98平米,高楼层(共11层) 2005年建板楼,870,70744,2021.01.17,baoshan,l3
35124769,铂金华府 3室2厅 129.36平米,低楼层(共14层) 2009年建板楼,960,74212,2021.01.10,baoshan,l3
35133151,盛世宝邸(一期) 3室2厅 120.72平米,低楼层(共18层) 2010年建板楼,857,70991,2021.01.06,baoshan,l3
35141534,美岸栖庭(公寓) 3室2厅 129.86平米,低楼层(共18层) 2012年建板楼,800,61605,2021.01.01,baoshan,l3
35149918,泰禾红御 3室2厅 114平米,高楼层(共20层) 2016年建板楼,885,77632,2020.12.30,baoshan,l3
35158303,梧桐城邦(二期) 3室2厅 122.01平米,高楼层(共5层) 2012年建板楼,830,68028,2020.11.15,baoshan,l3
35166689,和欣国际花园 3室2厅 124.31平米,中楼层(共18层) 2010年建板楼,835,67171,2020.10.31,baoshan,l3
35175076,宝宸怡景园 3室2厅 124.09平米,中楼层(共14层) 2009年建板楼,835,67290,2018.06.09,baoshan,l3
35183464,滨江雅苑 3室2厅 123.95平米,中楼层(共9层) 2005年建板楼,818,65995,2017.06.17,baoshan,l3
35191853,滨江雅苑 3室2厅 122.56平米,高楼层(共11层) 2005年建板楼,815,66499,2017.05.08,baoshan,l3
35200243,宝宸怡景园 3室2厅 126.38平米,高楼层(共14层) 2009年建板楼,860,68049,2016.12.29,baoshan,l3
35208634,铂金华府 3室2厅 120.43平米,中楼层(共14层) 2008年建板楼,817,67841,2016.10.24,baoshan,l3
35217026,保利熙悦名邸 4室2厅 117.93平米,中楼层(共25层) 2018年建板楼,820,69533,2021.04.28,baoshan,l4
35225419,中环国际公寓(一期) 4室2厅 127.36平米,中楼层(共18层) 2012年建板楼,900,70666,2021.03.29,baoshan,l4
35233813,招商中环华府 4室3厅 126.67平米,低楼层(共4层) 2018年建板楼,800,63157,2019.08.20,baoshan,l4
35242208,泰禾红御 4室2厅 128.19平米,中楼层(共8层) 板楼,803,62642,2018.11.12,baoshan,l4
35250604,三湘海尚城(公寓) 4室3厅 122.97平米,高楼层(共18层) 2012年建板楼,805,65464,2018.05.07,baoshan,l4
35259001,新天地荻泾花园 4室3厅 124.82平米,低楼层(共6层) 2011年建板楼,842,67418,2017.12.28,baoshan,l4
35267399,中环一号(五期) 5室2厅 126.9平米,高楼层(共8层) 2013年建板楼,910,71711,2017.11.19,baoshan,l5
35275798,铂金华府 6室3厅 126.67平米,低楼层(共14层) 2008年建板楼,840,66315,2016.03.17,baoshan,l6
35284198,文华苑(宝山) 3室2厅 135.05平米,中楼层(共6层) 2000年建板楼,861,63755,2021.07.22,baoshan,l3
35292599,共和新苑 3室2厅 139.65平米,高楼层(共13层) 2007年建板楼,840,60151,2021.05.20,baoshan,l3
35301001,和欣国际花园 3室2厅 131.71平米,高楼层(共18层) 2019年建板楼,980,74406,2021.05.09,baoshan,l3
35309404,三湘盛世花园 3室2厅 131.39平米,高楼层(共11层) 2006年建板楼,883,67160,2021.04.03,baoshan,l3
35317808,逸仙华庭 3室2厅 137.01平米,高楼层(共11层) 2006年建板楼,955,69703,2021.03.08,baoshan,l3
35326213,经纬观澜弘郡家园(三期) 3室2厅 141.37平米,低楼层(共14层) 2009年建板楼,900,63663,2021.02.25,baoshan,l3
35334619,滨江雅苑 3室2厅 132.21平米,中楼层(共10层) 2005年建板楼,889,67233,2021.01.25,baoshan,l3
35343026,中环一号(三期) 3室2厅 137.97平米,低楼层(共18层) 2014年建板楼,860,62333,2021.01.24,baoshan,l3
35351434,馨华苑 3室2厅 130.27平米,低楼层(共6层) 2001年建板楼,820,62947,2021.01.23,baoshan,l3
35359843,美岸栖庭(公寓) 3室2厅 132.05平米,低楼层(共18层) 2012年建板楼,833,63083,2021.01.05,baoshan,l3
35368253,恒盛豪庭 3室2厅 135.68平米,高楼层(共29层) 板楼,828,61026,2019.08.08,baoshan,l3
35376664,水岸蓝桥(公寓) 3室2厅 149.96平米,高楼层(共18层) 2005年建板楼,930,62017,2019.04.30,baoshan,l3
35385076,大华碧云天 3室2厅 141平米,高楼层(共18层) 2018年建板楼,855,60639,2018.06.29,baoshan,l3
35393489,铂金华府 3室2厅 133.41平米,中楼层(共18层) 2009年建板楼,833,62440,2018.02.26,baoshan,l3
35401903,滨江雅苑 3室2厅 133.56平米,中楼层(共10层) 2003年建板楼,830,62145,2017.08.08,baoshan,l3
35410318,铂金华府 3室2厅 136.76平米,低楼层(共18层) 2008年建板楼,906,66248,2017.07.19,baoshan,l3
35418734,三花现代城(二期香梅苑) 3室2厅 139平米,中楼层(共17层) 2009年建板楼,824,59267,2017.05.27,baoshan,l3
35427151,经纬观澜弘郡家园(三期) 3室2厅 141.37平米,中楼层(共14层) 2009年建板楼,833,58924,2017.05.15,baoshan,l3
35435569,水岸蓝桥(公寓) 3室2厅 141.61平米,高楼层(共14层) 2009年建板楼,843,59530,2017.05.07,baoshan,l3
35443988,住友宝莲 3室2厅 138.52平米,低楼层(共11层) 2003年建板楼,835,60281,2017.04.22,baoshan,l3
35452408,水岸蓝桥(公寓) 3室2厅 137.94平米,高楼层(共10层) 2009年建板楼,838,60752,2017.04.15,baoshan,l3
35460829,铂金华府 3室2厅 136.18平米,低楼层(共18层) 2008年建板楼,865,63519,2016.10.18,baoshan,l3
35469251,三湘海尚城(公寓) 4室2厅 132.07平米,高楼层(共18层) 2012年建板楼,939,71099,2021.10.29,baoshan,l4
35477674,君邑地中海 4室2厅 138.01平米,低楼层(共18层) 2011年建板楼,930,67387,2021.06.25,baoshan,l4
35486098,绿地海域笙晖(别墅) 4室2厅 136.38平米,低楼层(共1层) 2015年建板楼,845,61960,2021.06.13,baoshan,l4
35494523,经纬学士逸居家园(五期) 4室2厅 133.76平米,高楼层(共9层) 板楼,930,69528,2021.05.09,baoshan,l4
35502949,美岸栖庭(公寓) 4室3厅 133.13平米,高楼层(共6层) 2005年建板楼,810,60843,2021.01.01,baoshan,l4
35511376,大华朗香花园(四期) 4室2厅 133平米,低楼层(共14层) 板楼,825,62031,2020.10.08,baoshan,l4
35519804,美岸栖庭(公寓) 4室2厅 140.75平米,高楼层(共11层) 2005年建板楼,874,62096,2020.07.19,baoshan,l4
35528233,泰禾红御 4室2厅 132.95平米,中楼层(共8层) 2015年建板楼,839,63107,2019.04.07,baoshan,l4
35536663,中环一号(三期) 4室2厅 135.25平米,高楼层(共18层) 2015年建板楼,800,59150,2018.04.17,baoshan,l4
35545094,美岸栖庭(公寓) 4室3厅 133.52平米,高楼层(共6层) 2009年建板楼,830,62163,2017.09.10,baoshan,l4
35553526,中环一号(三期) 4室2厅 141.87平米,高楼层(共17层) 2014年建板楼,825,58152,2016.11.04,baoshan,l4
35561959,万科琥珀臻园 3室2厅 250.3平米,低楼层(共1层) 2011年建板楼,888,35478,2021.06.16,baoshan,l3
35570393,正荣国领(别墅) 3室2厅 172.52平米,低楼层(共3层) 板楼,960,55646,2021.03.14,baoshan,l3
